,Elevacion
103567,597
103568,757
103569,797
103570,831
103571,910
103572,1154
103573,1359
103574,1453
103575,1300
103576,1839
103577,1870
103578,2048
103579,1892
103580,1934
103581,1814
103582,1989
103583,2157
103584,2197
103585,1923
103586,1815
103587,1873
103588,2150
103589,2331
103590,2474
103591,2338
103592,1987
103593,2020
103594,2094
103595,2303
103596,2716
103597,2497
103598,2863
103599,3368
103600,61
103601,68
103602,73
103603,50
103604,42
103605,40
103606,42
103607,40
103608,38
103609,48
103610,50
103611,39
103612,38
103613,42
103614,36
103615,40
103616,39
103617,38
103618,38
103619,30
103620,43
103621,40
103622,39
103623,39
103624,44
103625,36
103626,44
103627,72
103628,36
103629,43
103630,34
103631,50
103632,68
103633,40
103634,39
103635,42
103636,72
103637,115
103638,253
103639,200
103640,334
103641,345
103642,458
103643,330
103644,406
103645,225
103646,290
103647,304
103648,204
103649,78
103650,74
103651,81
103652,75
103653,94
103654,171
103655,76
103656,261
103657,105
103658,116
103659,216
103660,336
103661,516
103662,557
103663,377
103664,314
103665,503
103666,619
103667,681
103668,727
103669,413
103670,420
103671,560
103672,436
103673,595
103674,874
103675,949
103676,696
103677,577
103678,534
103679,618
103680,797
103681,1079
103682,1309
103683,1393
103684,1452
103685,1394
103686,1377
103687,1385
103688,1256
103689,1251
103690,1335
103691,1356
103692,1495
103693,1453
103694,1398
103695,1380
103696,1161
103697,974
103698,1071
103699,970
103700,993
103701,1044
103702,1159
103703,1122
103704,1099
103705,815
103706,617
103707,748
103708,737
103709,688
103710,784
103711,744
103712,612
103713,628
103714,538
103715,439
103716,318
103717,254
103718,256
103719,315
103720,251
103721,269
103722,136
103723,55
103724,57
103725,45
103726,44
103727,45
103728,44
103729,45
103730,47
103731,48
103732,49
103733,48
103734,46
103735,48
103736,40
103737,42
103738,44
103739,44
103740,46
103741,41
103742,42
103743,44
103744,39
103745,42
103746,44
103747,39
103748,39
103749,51
103750,51
103751,41
103752,45
103753,45
103754,46
103755,55
103756,48
103757,50
103758,53
103759,65
103760,61
103761,66
103762,71
103763,78
103764,74
103765,78
103766,78
103767,84
103768,87
103769,97
103770,97
103771,105
103772,106
103773,112
103774,120
103775,123
103776,140
103777,122
103778,124
103779,155
103780,189
103781,208
103782,594
103783,381
103784,488
103785,450
103786,700
103787,647
103788,750
103789,1152
103790,1111
103791,1097
103792,1014
103793,1417
103794,1272
103795,1706
103796,2119
103797,2091
103798,2035
103799,2114
103800,1798
103801,1605
103802,1696
103803,1522
103804,1519
103805,1457
103806,1433
103807,1416
103808,1430
103809,1463
103810,1414
103811,1497
103812,1698
103813,1667
103814,1676
103815,1568
103816,1537
103817,1631
103818,1611
103819,1444
103820,1386
103821,1413
103822,1482
103823,1417
103824,1623
103825,2012
103826,2271
103827,2211
103828,2363
103829,2718
103830,2596
103831,2347
103832,2450
103833,2176
103834,2163
103835,2257
103836,2548
103837,2307
103838,1986
103839,1906
103840,1691
103841,1957
103842,2114
103843,2381
103844,2209
103845,1827
103846,1718
103847,1316
103848,1213
103849,1076
103850,786
103851,522
103852,757
103853,892
103854,657
103855,475
103856,560
103857,796
103858,1073
103859,1254
103860,1263
103861,1709
103862,2027
103863,2260
103864,2260
103865,1969
103866,1991
103867,1519
103868,1143
103869,963
103870,890
103871,757
103872,676
103873,546
103874,483
103875,421
103876,258
103877,273
103878,216
103879,257
103880,146
103881,138
103882,156
103883,190
103884,233
103885,310
103886,435
103887,264
103888,185
103889,168
103890,205
103891,232
103892,182
103893,211
103894,297
103895,456
103896,637
103897,762
103898,572
103899,318
103900,227
103901,188
103902,270
103903,391
103904,551
103905,578
103906,657
103907,815
103908,767
103909,985
103910,1007
103911,929
103912,704
103913,634
103914,793
103915,957
103916,855
103917,660
103918,697
103919,753
103920,780
103921,834
103922,1039
103923,1274
103924,1205
103925,1233
103926,1672
103927,1844
103928,2027
103929,1670
103930,1774
103931,1823
103932,2052
103933,1975
103934,2128
103935,2049
103936,1723
103937,1803
103938,2005
103939,2140
103940,2069
103941,2309
103942,2176
103943,1790
103944,2110
103945,2091
103946,2597
103947,2392
103948,2930
103949,3213
103950,84
103951,56
103952,56
103953,58
103954,48
103955,40
103956,42
103957,49
103958,64
103959,60
103960,57
103961,49
103962,38
103963,40
103964,38
103965,38
103966,35
103967,41
103968,37
103969,41
103970,43
103971,44
103972,37
103973,38
103974,39
103975,42
103976,36
103977,36
103978,34
103979,39
103980,40
103981,40
103982,38
103983,33
103984,52
103985,84
103986,58
103987,88
103988,131
103989,305
103990,256
103991,330
103992,450
103993,513
103994,322
103995,249
103996,252
103997,203
103998,169
103999,60
104000,87
104001,73
104002,114
104003,126
104004,75
104005,67
104006,92
104007,78
104008,142
104009,188
104010,529
104011,564
104012,517
104013,192
104014,250
104015,452
104016,701
104017,663
104018,553
104019,486
104020,600
104021,611
104022,526
104023,567
104024,822
104025,984
104026,696
104027,873
104028,721
104029,575
104030,738
104031,918
104032,1113
104033,1155
104034,1455
104035,1447
104036,1494
104037,1497
104038,1427
104039,1320
104040,1213
104041,1286
104042,1426
104043,1274
104044,1438
104045,1448
104046,1218
104047,1134
104048,1019
104049,994
104050,894
104051,1009
104052,969
104053,1049
104054,982
104055,804
104056,830
104057,548
104058,616
104059,488
104060,403
104061,500
104062,683
104063,619
104064,494
104065,522
104066,433
104067,255
104068,251
104069,340
104070,257
104071,199
104072,132
104073,54
104074,52
104075,42
104076,36
104077,58
104078,47
104079,45
104080,42
104081,47
104082,34
104083,47
104084,49
104085,54
104086,40
104087,43
104088,43
104089,45
104090,47
104091,43
104092,41
104093,43
104094,42
104095,42
104096,42
104097,42
104098,41
104099,46
104100,38
104101,38
104102,44
104103,47
104104,45
104105,62
104106,55
104107,49
104108,57
104109,58
104110,66
104111,73
104112,73
104113,76
104114,88
104115,87
104116,82
104117,81
104118,92
104119,99
104120,97
104121,106
104122,111
104123,124
104124,123
104125,133
104126,130
104127,146
104128,181
104129,162
104130,194
104131,294
104132,300
104133,361
104134,557
104135,671
104136,838
104137,801
104138,905
104139,1289
104140,943
104141,1326
104142,1133
104143,1584
104144,1262
104145,1685
104146,2109
104147,2231
104148,1925
104149,1765
104150,1637
104151,1752
104152,1674
104153,1528
104154,1505
104155,1451
104156,1439
104157,1413
104158,1415
104159,1436
104160,1391
104161,1471
104162,1646
104163,1785
104164,1824
104165,1617
104166,1568
104167,1557
104168,1569
104169,1420
104170,1618
104171,1787
104172,1479
104173,1642
104174,1575
104175,1807
104176,2210
104177,1990
104178,2232
104179,2226
104180,2378
104181,2357
104182,2601
104183,2295
104184,2287
104185,2083
104186,2443
104187,2155
104188,2111
104189,1932
104190,1609
104191,1831
104192,2059
104193,1989
104194,1814
104195,1423
104196,1474
104197,1506
104198,1587
104199,1126
104200,753
104201,669
104202,678
104203,651
104204,531
104205,479
104206,590
104207,664
104208,916
104209,1058
104210,1151
104211,1500
104212,1940
104213,1872
104214,2165
104215,2108
104216,2061
104217,1771
104218,1446
104219,1279
104220,983
104221,798
104222,674
104223,438
104224,396
104225,508
104226,292
104227,190
104228,169
104229,163
104230,134
104231,128
104232,147
104233,181
104234,285
104235,237
104236,408
104237,364
104238,217
104239,165
104240,164
104241,264
104242,170
104243,211
104244,341
104245,477
104246,629
104247,772
104248,633
104249,451
104250,303
104251,177
104252,224
104253,292
104254,366
104255,374
104256,506
104257,656
104258,807
104259,828
104260,832
104261,811
104262,612
104263,685
104264,707
104265,920
104266,1006
104267,767
104268,604
104269,706
104270,729
104271,785
104272,1013
104273,1075
104274,1003
104275,1297
104276,1392
104277,1646
104278,1935
104279,1618
104280,1478
104281,1775
104282,1788
104283,1708
104284,2030
104285,1774
104286,1532
104287,1896
104288,2167
104289,1974
104290,2029
104291,2393
104292,2104
104293,1831
104294,1963
104295,1977
104296,2503
104297,2188
104298,2675
104299,2883
104300,74
104301,75
104302,65
104303,59
104304,53
104305,50
104306,49
104307,42
104308,68
104309,53
104310,58
104311,63
104312,38
104313,37
104314,40
104315,37
104316,39
104317,44
104318,37
104319,39
104320,36
104321,35
104322,36
104323,36
104324,34
104325,43
104326,39
104327,35
104328,36
104329,31
104330,37
104331,51
104332,34
104333,110
104334,44
104335,53
104336,52
104337,249
104338,245
104339,289
104340,202
104341,160
104342,347
104343,439
104344,253
104345,120
104346,101
104347,206
104348,60
104349,168
104350,116
104351,134
104352,91
104353,62
104354,210
104355,313
104356,126
104357,136
104358,111
104359,158
104360,211
104361,542
104362,490
104363,172
104364,222
104365,428
104366,537
104367,414
104368,502
104369,653
104370,727
104371,589
104372,397
104373,626
104374,710
104375,1005
104376,777
104377,1052
104378,969
104379,830
104380,719
104381,787
104382,991
104383,1259
104384,1664
104385,1664
104386,1698
104387,1633
104388,1473
104389,1391
104390,1309
104391,1150
104392,1153
104393,1200
104394,1315
104395,1299
104396,1261
104397,1181
104398,1112
104399,965
104400,826
104401,958
104402,872
104403,866
104404,752
104405,611
104406,662
104407,631
104408,617
104409,759
104410,720
104411,452
104412,505
104413,399
104414,380
104415,318
104416,395
104417,348
104418,356
104419,219
104420,264
104421,128
104422,143
104423,77
104424,50
104425,42
104426,49
104427,73
104428,62
104429,47
104430,43
104431,41
104432,45
104433,49
104434,47
104435,48
104436,41
104437,39
104438,39
104439,43
104440,43
104441,41
104442,43
104443,42
104444,49
104445,44
104446,43
104447,42
104448,38
104449,45
104450,38
104451,44
104452,41
104453,49
104454,52
104455,57
104456,60
104457,55
104458,54
104459,57
104460,60
104461,72
104462,70
104463,77
104464,74
104465,77
104466,85
104467,89
104468,89
104469,101
104470,104
104471,108
104472,118
104473,125
104474,135
104475,141
104476,161
104477,194
104478,176
104479,215
104480,216
104481,313
104482,379
104483,316
104484,403
104485,699
104486,579
104487,885
104488,813
104489,1157
104490,1225
104491,1460
104492,1274
104493,1556
104494,1431
104495,1545
104496,1992
104497,1867
104498,2054
104499,1709
104500,1642
104501,1561
104502,1535
104503,1484
104504,1486
104505,1450
104506,1410
104507,1410
104508,1393
104509,1399
104510,1411
104511,1432
104512,1543
104513,1907
104514,1792
104515,1685
104516,1573
104517,1507
104518,1501
104519,1579
104520,1616
104521,1722
104522,1631
104523,1758
104524,1635
104525,1762
104526,1974
104527,1913
104528,2050
104529,2144
104530,2185
104531,2495
104532,2267
104533,2168
104534,1957
104535,2186
104536,2479
104537,2199
104538,1870
104539,1922
104540,1800
104541,1658
104542,1834
104543,1946
104544,2080
104545,1756
104546,1364
104547,1118
104548,1194
104549,1074
104550,828
104551,477
104552,588
104553,801
104554,518
104555,359
104556,469
104557,583
104558,764
104559,794
104560,1082
104561,1368
104562,1770
104563,1737
104564,1837
104565,1985
104566,1953
104567,1883
104568,1343
104569,1004
104570,772
104571,749
104572,580
104573,578
104574,344
104575,319
104576,295
104577,279
104578,202
104579,173
104580,144
104581,129
104582,134
104583,150
104584,208
104585,243
104586,410
104587,310
104588,183
104589,169
104590,165
104591,231
104592,169
104593,164
104594,319
104595,370
104596,573
104597,746
104598,528
104599,367
104600,163
104601,180
104602,210
104603,233
104604,260
104605,503
104606,359
104607,499
104608,717
104609,725
104610,688
104611,653
104612,516
104613,563
104614,625
104615,746
104616,992
104617,953
104618,873
104619,490
104620,695
104621,887
104622,945
104623,801
104624,980
104625,1129
104626,1462
104627,1682
104628,1874
104629,1527
104630,1506
104631,1562
104632,1526
104633,1891
104634,1699
104635,1727
104636,1449
104637,1624
104638,1685
104639,1848
104640,1908
104641,2314
104642,2180
104643,1887
104644,1672
104645,1904
104646,2462
104647,2043
104648,2524
104649,2530
104650,71
104651,78
104652,72
104653,68
104654,48
104655,59
104656,55
104657,53
104658,57
104659,52
104660,43
104661,56
104662,56
104663,47
104664,53
104665,38
104666,35
104667,38
104668,35
104669,37
104670,36
104671,33
104672,35
104673,36
104674,36
104675,36
104676,41
104677,42
104678,38
104679,34
104680,35
104681,37
104682,36
104683,42
104684,63
104685,120
104686,108
104687,185
104688,227
104689,183
104690,91
104691,60
104692,243
104693,249
104694,80
104695,128
104696,79
104697,43
104698,55
104699,59
104700,96
104701,126
104702,107
104703,133
104704,161
104705,125
104706,241
104707,281
104708,127
104709,150
104710,189
104711,333
104712,543
104713,192
104714,178
104715,212
104716,365
104717,311
104718,231
104719,419
104720,539
104721,480
104722,309
104723,532
104724,624
104725,875
104726,975
104727,901
104728,1075
104729,1028
104730,946
104731,957
104732,882
104733,1139
104734,1416
104735,1709
104736,1564
104737,1477
104738,1358
104739,1477
104740,1365
104741,1368
104742,1211
104743,1125
104744,1182
104745,1107
104746,1043
104747,1008
104748,1014
104749,1071
104750,827
104751,819
104752,997
104753,1032
104754,783
104755,655
104756,688
104757,858
104758,740
104759,954
104760,920
104761,718
104762,610
104763,543
104764,595
104765,526
104766,431
104767,415
104768,351
104769,297
104770,243
104771,239
104772,177
104773,92
104774,51
104775,43
104776,40
104777,43
104778,48
104779,40
104780,44
104781,49
104782,37
104783,43
104784,45
104785,45
104786,45
104787,39
104788,39
104789,45
104790,45
104791,44
104792,41
104793,42
104794,40
104795,45
104796,39
104797,43
104798,42
104799,38
104800,38
104801,38
104802,44
104803,52
104804,57
104805,56
104806,61
104807,58
104808,56
104809,59
104810,61
104811,64
104812,67
104813,73
104814,77
104815,85
104816,91
104817,89
104818,93
104819,101
104820,104
104821,112
104822,122
104823,127
104824,139
104825,149
104826,161
104827,167
104828,222
104829,249
104830,222
104831,411
104832,627
104833,446
104834,449
104835,447
104836,559
104837,938
104838,976
104839,1285
104840,1155
104841,1814
104842,1696
104843,1818
104844,1523
104845,1892
104846,2134
104847,1879
104848,1699
104849,1804
104850,1541
104851,1501
104852,1509
104853,1478
104854,1439
104855,1442
104856,1407
104857,1413
104858,1391
104859,1386
104860,1384
104861,1397
104862,1466
104863,1642
104864,1681
104865,1605
104866,1638
104867,1551
104868,1351
104869,1528
104870,1695
104871,1739
104872,1648
104873,1753
104874,1779
104875,1758
104876,1815
104877,1884
104878,2000
104879,1986
104880,2223
104881,2712
104882,2461
104883,2324
104884,2004
104885,2159
104886,2531
104887,2474
104888,2041
104889,1842
104890,1623
104891,1658
104892,1570
104893,1640
104894,2066
104895,1974
104896,1251
104897,933
104898,921
104899,1048
104900,1005
104901,534
104902,583
104903,730
104904,544
104905,390
104906,439
104907,459
104908,511
104909,656
104910,920
104911,1252
104912,1556
104913,1585
104914,1530
104915,1869
104916,1807
104917,1761
104918,1638
104919,1234
104920,1237
104921,884
104922,852
104923,552
104924,462
104925,378
104926,405
104927,394
104928,295
104929,206
104930,139
104931,120
104932,115
104933,139
104934,157
104935,183
104936,289
104937,284
104938,368
104939,232
104940,151
104941,232
104942,168
104943,172
104944,228
104945,343
104946,534
104947,742
104948,505
104949,242
104950,153
104951,183
104952,205
104953,222
104954,247
104955,361
104956,535
104957,395
104958,523
104959,529
104960,672
104961,572
104962,537
104963,440
104964,525
104965,721
104966,939
104967,745
104968,728
104969,564
104970,640
104971,801
104972,687
104973,849
104974,1055
104975,1334
104976,1514
104977,1741
104978,1849
104979,1472
104980,1329
104981,1380
104982,1660
104983,1833
104984,1411
104985,1600
104986,1579
104987,1502
104988,1737
104989,1897
104990,1899
104991,2166
104992,2153
104993,1975
104994,1641
104995,1800
104996,2051
104997,1970
104998,2434
104999,2141
105000,71
105001,71
105002,67
105003,68
105004,52
105005,60
105006,57
105007,51
105008,57
105009,66
105010,54
105011,61
105012,59
105013,47
105014,58
105015,42
105016,33
105017,34
105018,36
105019,37
105020,36
105021,40
105022,34
105023,34
105024,33
105025,34
105026,36
105027,35
105028,41
105029,37
105030,88
105031,38
105032,33
105033,35
105034,37
105035,44
105036,45
105037,118
105038,237
105039,79
105040,43
105041,44
105042,82
105043,57
105044,45
105045,83
105046,51
105047,37
105048,61
105049,129
105050,158
105051,97
105052,330
105053,231
105054,131
105055,248
105056,634
105057,247
105058,102
105059,181
105060,124
105061,111
105062,149
105063,145
105064,162
105065,278
105066,145
105067,164
105068,149
105069,229
105070,209
105071,298
105072,325
105073,647
105074,751
105075,889
105076,1054
105077,1116
105078,1158
105079,1126
105080,1226
105081,1213
105082,1124
105083,1033
105084,1439
105085,1701
105086,1692
105087,1477
105088,1536
105089,1542
105090,1308
105091,1246
105092,1189
105093,1169
105094,1232
105095,1325
105096,1335
105097,1184
105098,1168
105099,1098
105100,1062
105101,1095
105102,910
105103,1060
105104,841
105105,932
105106,942
105107,856
105108,1007
105109,1023
105110,820
105111,694
105112,662
105113,551
105114,543
105115,500
105116,443
105117,484
105118,426
105119,255
105120,321
105121,249
105122,163
105123,69
105124,63
105125,48
105126,36
105127,43
105128,54
105129,44
105130,42
105131,48
105132,43
105133,37
105134,46
105135,42
105136,42
105137,39
105138,39
105139,41
105140,46
105141,43
105142,43
105143,43
105144,44
105145,44
105146,45
105147,38
105148,38
105149,40
105150,38
105151,38
105152,38
105153,49
105154,47
105155,46
105156,54
105157,57
105158,66
105159,68
105160,66
105161,60
105162,66
105163,78
105164,80
105165,85
105166,85
105167,86
105168,97
105169,102
105170,96
105171,120
105172,125
105173,133
105174,147
105175,161
105176,175
105177,199
105178,193
105179,250
105180,303
105181,335
105182,434
105183,613
105184,551
105185,592
105186,867
105187,1106
105188,1249
105189,1541
105190,1410
105191,1670
105192,2129
105193,2033
105194,1578
105195,2047
105196,2009
105197,1650
105198,1578
105199,1580
105200,1508
105201,1451
105202,1413
105203,1422
105204,1426
105205,1416
105206,1384
105207,1401
105208,1382
105209,1375
105210,1374
105211,1412
105212,1440
105213,1513
105214,1589
105215,1566
105216,1612
105217,1549
105218,1456
105219,1558
105220,1658
105221,1622
105222,1706
105223,1813
105224,1961
105225,1872
105226,1855
105227,1771
105228,1805
105229,1970
105230,2123
105231,2398
105232,2295
105233,2034
105234,2082
105235,1925
105236,2126
105237,2275
105238,2291
105239,2051
105240,1816
105241,1938
105242,1760
105243,1466
105244,1497
105245,1712
105246,1145
105247,1152
105248,828
105249,708
105250,645
105251,401
105252,457
105253,520
105254,629
105255,397
105256,320
105257,380
105258,498
105259,551
105260,824
105261,1093
105262,1364
105263,1446
105264,1381
105265,1655
105266,1566
105267,1559
105268,1498
105269,1420
105270,1506
105271,1442
105272,1052
105273,763
105274,584
105275,587
105276,556
105277,569
105278,304
105279,156
105280,160
105281,117
105282,120
105283,123
105284,178
105285,156
105286,180
105287,326
105288,331
105289,349
105290,195
105291,151
105292,142
105293,152
105294,252
105295,317
105296,490
105297,717
105298,536
105299,259
105300,148
105301,200
105302,208
105303,223
105304,242
105305,276
105306,366
105307,591
105308,465
105309,575
105310,705
105311,746
105312,706
105313,494
105314,542
105315,579
105316,810
105317,665
105318,517
105319,508
105320,563
105321,558
105322,699
105323,867
105324,1002
105325,1108
105326,1474
105327,1548
105328,1679
105329,1428
105330,1268
105331,1553
105332,1537
105333,1655
105334,1444
105335,1226
105336,1251
105337,1505
105338,1823
105339,2113
105340,2189
105341,2456
105342,2044
105343,1912
105344,1556
105345,1631
105346,1953
105347,1962
105348,2239
105349,1981
105350,65
105351,74
105352,78
105353,79
105354,59
105355,56
105356,74
105357,47
105358,64
105359,57
105360,58
105361,52
105362,53
105363,60
105364,56
105365,37
105366,44
105367,39
105368,43
105369,36
105370,35
105371,33
105372,35
105373,35
105374,34
105375,36
105376,37
105377,34
105378,40
105379,33
105380,48
105381,33
105382,33
105383,44
105384,60
105385,207
105386,127
105387,41
105388,81
105389,63
105390,57
105391,35
105392,41
105393,48
105394,44
105395,47
105396,38
105397,130
105398,91
105399,132
105400,164
105401,78
105402,132
105403,141
105404,285
105405,499
105406,745
105407,219
105408,205
105409,219
105410,175
105411,324
105412,197
105413,307
105414,240
105415,328
105416,218
105417,333
105418,324
105419,272
105420,193
105421,354
105422,270
105423,370
105424,605
105425,880
105426,1107
105427,1080
105428,912
105429,924
105430,1168
105431,1236
105432,1347
105433,1326
105434,1204
105435,1629
105436,1670
105437,1711
105438,1615
105439,1551
105440,1229
105441,1209
105442,1368
105443,1296
105444,1317
105445,1283
105446,1377
105447,1382
105448,1386
105449,1323
105450,1277
105451,1233
105452,1146
105453,939
105454,852
105455,916
105456,898
105457,931
105458,969
105459,830
105460,704
105461,634
105462,685
105463,607
105464,642
105465,551
105466,509
105467,394
105468,433
105469,421
105470,294
105471,182
105472,186
105473,102
105474,49
105475,42
105476,36
105477,43
105478,52
105479,53
105480,40
105481,42
105482,47
105483,45
105484,37
105485,41
105486,39
105487,39
105488,39
105489,39
105490,41
105491,43
105492,43
105493,41
105494,40
105495,44
105496,44
105497,45
105498,43
105499,45
105500,47
105501,42
105502,48
105503,45
105504,52
105505,53
105506,49
105507,56
105508,57
105509,67
105510,73
105511,76
105512,68
105513,68
105514,74
105515,73
105516,86
105517,96
105518,93
105519,103
105520,112
105521,119
105522,118
105523,137
105524,148
105525,167
105526,182
105527,196
105528,216
105529,239
105530,281
105531,321
105532,445
105533,523
105534,508
105535,707
105536,919
105537,1172
105538,1353
105539,1817
105540,1534
105541,1730
105542,2059
105543,1987
105544,1782
105545,2213
105546,1932
105547,1837
105548,1801
105549,1523
105550,1438
105551,1425
105552,1434
105553,1395
105554,1444
105555,1419
105556,1376
105557,1386
105558,1365
105559,1367
105560,1401
105561,1449
105562,1512
105563,1494
105564,1642
105565,1570
105566,1609
105567,1592
105568,1419
105569,1532
105570,1560
105571,1638
105572,1720
105573,1960
105574,1992
105575,2046
105576,2122
105577,2270
105578,1938
105579,2084
105580,2161
105581,2564
105582,2414
105583,2217
105584,1971
105585,1795
105586,1964
105587,2117
105588,2327
105589,2298
105590,2330
105591,2039
105592,2045
105593,1781
105594,1198
105595,1507
105596,1347
105597,881
105598,754
105599,611
105600,591
105601,765
105602,536
105603,330
105604,426
105605,413
105606,303
105607,410
105608,422
105609,553
105610,771
105611,836
105612,1166
105613,1200
105614,1217
105615,1374
105616,1398
105617,1437
105618,1376
105619,1356
105620,1332
105621,1278
105622,1245
105623,1077
105624,842
105625,854
105626,706
105627,557
105628,451
105629,232
105630,144
105631,113
105632,110
105633,117
105634,127
105635,159
105636,146
105637,225
105638,256
105639,306
105640,192
105641,139
105642,143
105643,181
105644,183
105645,298
105646,408
105647,551
105648,442
105649,223
105650,138
105651,172
105652,216
105653,191
105654,213
105655,239
105656,265
105657,406
105658,483
105659,640
105660,720
105661,890
105662,841
105663,592
105664,384
105665,455
105666,696
105667,788
105668,543
105669,504
105670,613
105671,662
105672,880
105673,883
105674,990
105675,1230
105676,1200
105677,1462
105678,1539
105679,1199
105680,1188
105681,1331
105682,1242
105683,1334
105684,1155
105685,1210
105686,1456
105687,1711
105688,1753
105689,2025
105690,2119
105691,2246
105692,2259
105693,1972
105694,1629
105695,1615
105696,2017
105697,1830
105698,2043
105699,2043
105700,63
105701,58
105702,60
105703,58
105704,57
105705,51
105706,56
105707,45
105708,52
105709,52
105710,55
105711,48
105712,51
105713,46
105714,52
105715,32
105716,36
105717,33
105718,33
105719,35
105720,31
105721,33
105722,32
105723,34
105724,35
105725,35
105726,34
105727,33
105728,29
105729,34
105730,134
105731,36
105732,44
105733,136
105734,126
105735,99
105736,44
105737,54
105738,58
105739,52
105740,57
105741,47
105742,37
105743,40
105744,56
105745,45
105746,62
105747,150
105748,265
105749,154
105750,131
105751,222
105752,110
105753,137
105754,506
105755,611
105756,602
105757,174
105758,313
105759,366
105760,362
105761,510
105762,178
105763,347
105764,240
105765,381
105766,294
105767,415
105768,404
105769,386
105770,170
105771,323
105772,398
105773,590
105774,778
105775,591
105776,722
105777,795
105778,834
105779,999
105780,1039
105781,1156
105782,1298
105783,1575
105784,1583
105785,1530
105786,1765
105787,1743
105788,1608
105789,1458
105790,1327
105791,1441
105792,1512
105793,1408
105794,1355
105795,1396
105796,1152
105797,1423
105798,1621
105799,1694
105800,1431
105801,1262
105802,1216
105803,1027
105804,984
105805,803
105806,817
105807,869
105808,922
105809,842
105810,778
105811,720
105812,784
105813,600
105814,571
105815,567
105816,423
105817,467
105818,435
105819,312
105820,303
105821,272
105822,238
105823,107
105824,78
105825,36
105826,41
105827,52
105828,51
105829,72
105830,39
105831,44
105832,49
105833,44
105834,45
105835,37
105836,45
105837,44
105838,39
105839,41
105840,44
105841,42
105842,47
105843,44
105844,42
105845,40
105846,43
105847,48
105848,50
105849,58
105850,48
105851,56
105852,60
105853,58
105854,65
105855,67
105856,54
105857,53
105858,63
105859,59
105860,67
105861,77
105862,77
105863,76
105864,73
105865,85
105866,89
105867,99
105868,104
105869,111
105870,117
105871,120
105872,133
105873,138
105874,150
105875,167
105876,185
105877,205
105878,218
105879,239
105880,249
105881,292
105882,368
105883,553
105884,683
105885,654
105886,1004
105887,954
105888,1324
105889,1709
105890,1474
105891,1451
105892,1653
105893,1709
105894,1741
105895,2022
105896,1799
105897,1923
105898,1821
105899,1573
105900,1446
105901,1397
105902,1366
105903,1374
105904,1421
105905,1377
105906,1352
105907,1359
105908,1367
105909,1387
105910,1421
105911,1474
105912,1535
105913,1563
105914,1652
105915,1590
105916,1537
105917,1579
105918,1479
105919,1422
105920,1501
105921,1588
105922,1774
105923,1785
105924,1931
105925,2180
105926,2454
105927,2314
105928,2244
105929,2248
105930,2073
105931,2530
105932,2655
105933,2530
105934,2266
105935,2058
105936,1813
105937,2069
105938,1911
105939,2357
105940,2373
105941,2283
105942,1901
105943,1975
105944,1476
105945,1029
105946,1432
105947,858
105948,752
105949,836
105950,828
105951,996
105952,642
105953,375
105954,308
105955,404
105956,297
105957,356
105958,336
105959,431
105960,516
105961,869
105962,796
105963,1029
105964,1032
105965,1204
105966,1264
105967,1239
105968,1179
105969,1153
105970,1116
105971,1049
105972,1018
105973,1033
105974,1067
105975,1104
105976,1030
105977,668
105978,481
105979,237
105980,194
105981,109
105982,109
105983,111
105984,115
105985,141
105986,143
105987,149
105988,242
105989,237
105990,234
105991,140
105992,145
105993,155
105994,180
105995,204
105996,398
105997,532
105998,566
105999,277
106000,140
106001,129
106002,149
106003,175
106004,219
106005,191
106006,209
106007,330
106008,506
106009,503
106010,720
106011,754
106012,731
106013,625
106014,342
106015,445
106016,629
106017,714
106018,520
106019,408
106020,529
106021,571
106022,729
106023,1007
106024,1187
106025,959
106026,1337
106027,1211
106028,1395
106029,1102
106030,1011
106031,1139
106032,1270
106033,1081
106034,999
106035,1298
106036,1449
106037,1544
106038,1498
106039,1566
106040,1824
106041,2216
106042,2365
106043,1975
106044,1678
106045,1522
106046,1763
106047,1834
106048,1863
106049,2101
106050,61
106051,61
106052,61
106053,56
106054,69
106055,54
106056,51
106057,42
106058,40
106059,54
106060,46
106061,49
106062,51
106063,53
106064,45
106065,36
106066,30
106067,35
106068,35
106069,33
106070,35
106071,33
106072,39
106073,34
106074,34
106075,32
106076,33
106077,36
106078,38
106079,51
106080,275
106081,59
106082,225
106083,36
106084,45
106085,33
106086,33
106087,45
106088,52
106089,54
106090,48
106091,37
106092,33
106093,42
106094,53
106095,88
106096,122
106097,100
106098,173
106099,92
106100,241
106101,256
106102,64
106103,161
106104,531
106105,233
106106,251
106107,442
106108,347
106109,573
106110,604
106111,616
106112,257
106113,348
106114,174
106115,293
106116,422
106117,524
106118,309
106119,210
106120,200
106121,242
106122,259
106123,366
106124,539
106125,492
106126,744
106127,831
106128,883
106129,1173
106130,1305
106131,1364
106132,1471
106133,1692
106134,1813
106135,1789
106136,1874
106137,1712
106138,1579
106139,1672
106140,1604
106141,1531
106142,1651
106143,1383
106144,1322
106145,1317
106146,1147
106147,1079
106148,1289
106149,1416
106150,1521
106151,1315
106152,1219
106153,1244
106154,1009
106155,827
106156,830
106157,799
106158,833
106159,752
106160,793
106161,798
106162,710
106163,610
106164,580
106165,626
106166,614
106167,483
106168,307
106169,373
106170,311
106171,255
106172,242
106173,129
106174,79
106175,39
106176,36
106177,43
106178,52
106179,46
106180,41
106181,46
106182,45
106183,44
106184,44
106185,46
